10/8/2025	Tram1	1	58.1
10/8/2025	Tram1	2	57.8
10/8/2025	Tram1	3	57.5
10/8/2025	Tram1	4	57.3
10/8/2025	Tram1	5	57.5
10/8/2025	Tram1	6	57.9
10/8/2025	Tram1	7	58.7
10/8/2025	Tram1	8	60
10/8/2025	Tram1	9	61.6
10/8/2025	Tram1	10	63.3
10/8/2025	Tram1	11	64.9
10/8/2025	Tram1	12	65.9
10/8/2025	Tram1	13	66.4
10/8/2025	Tram1	14	65.7
10/8/2025	Tram1	15	64.7
10/8/2025	Tram1	16	63.5
10/8/2025	Tram1	17	62.3
10/8/2025	Tram1	18	61.3
10/8/2025	Tram1	19	60.7
10/8/2025	Tram1	20	60.1
10/8/2025	Tram1	21	59.5
10/8/2025	Tram1	22	59.1
10/8/2025	Tram1	23	58.8
10/8/2025	Tram1	24	58.6
10/9/2025	Tram1	1	58.3
10/9/2025	Tram1	2	58
10/9/2025	Tram1	3	57.7
10/9/2025	Tram1	4	57.5
10/9/2025	Tram1	5	57.7
10/9/2025	Tram1	6	58.1
10/9/2025	Tram1	7	58.9
10/9/2025	Tram1	8	60.3
10/9/2025	Tram1	9	61.9
10/9/2025	Tram1	10	63.6
10/9/2025	Tram1	11	65.3
10/9/2025	Tram1	12	66.3
10/9/2025	Tram1	13	66.7
10/9/2025	Tram1	14	66
10/9/2025	Tram1	15	65
10/9/2025	Tram1	16	63.8
10/9/2025	Tram1	17	62.6
10/9/2025	Tram1	18	61.6
10/9/2025	Tram1	19	61
10/9/2025	Tram1	20	60.4
10/9/2025	Tram1	21	59.8
10/9/2025	Tram1	22	59.4
10/9/2025	Tram1	23	59.1
10/9/2025	Tram1	24	58.9
10/10/2025	Tram1	1	58.5
10/10/2025	Tram1	2	58.2
10/10/2025	Tram1	3	57.9
10/10/2025	Tram1	4	57.7
10/10/2025	Tram1	5	57.9
10/10/2025	Tram1	6	58.3
10/10/2025	Tram1	7	59.1
10/10/2025	Tram1	8	60.5
10/10/2025	Tram1	9	62.2
10/10/2025	Tram1	10	63.9
10/10/2025	Tram1	11	65.6
10/10/2025	Tram1	12	66.6
10/10/2025	Tram1	13	66.9
10/10/2025	Tram1	14	66.2
10/10/2025	Tram1	15	65.2
10/10/2025	Tram1	16	64
10/10/2025	Tram1	17	62.8
10/10/2025	Tram1	18	61.8
10/10/2025	Tram1	19	61.2
10/10/2025	Tram1	20	60.6
10/10/2025	Tram1	21	60
10/10/2025	Tram1	22	59.6
10/10/2025	Tram1	23	59.3
10/10/2025	Tram1	24	59.1
10/11/2025	Tram1	1	58.6
10/11/2025	Tram1	2	58.3
10/11/2025	Tram1	3	58
10/11/2025	Tram1	4	57.8
10/11/2025	Tram1	5	58
10/11/2025	Tram1	6	58.4
10/11/2025	Tram1	7	59.2
10/11/2025	Tram1	8	60.6
10/11/2025	Tram1	9	62.3
10/11/2025	Tram1	10	64
10/11/2025	Tram1	11	65.7
10/11/2025	Tram1	12	66.7
10/11/2025	Tram1	13	67
10/11/2025	Tram1	14	66.3
10/11/2025	Tram1	15	65.3
10/11/2025	Tram1	16	64.1
10/11/2025	Tram1	17	62.9
10/11/2025	Tram1	18	61.9
10/11/2025	Tram1	19	61.3
10/11/2025	Tram1	20	60.7
10/11/2025	Tram1	21	60.1
10/11/2025	Tram1	22	59.7
10/11/2025	Tram1	23	59.4
10/11/2025	Tram1	24	59.2
10/12/2025	Tram1	1	58.7
10/12/2025	Tram1	2	58.4
10/12/2025	Tram1	3	58.1
10/12/2025	Tram1	4	57.9
10/12/2025	Tram1	5	58.1
10/12/2025	Tram1	6	58.5
10/12/2025	Tram1	7	59.3
10/12/2025	Tram1	8	60.7
10/12/2025	Tram1	9	62.4
10/12/2025	Tram1	10	64.1
10/12/2025	Tram1	11	65.8
10/12/2025	Tram1	12	66.8
10/12/2025	Tram1	13	66.9
10/12/2025	Tram1	14	66.2
10/12/2025	Tram1	15	65.2
10/12/2025	Tram1	16	64
10/12/2025	Tram1	17	62.8
10/12/2025	Tram1	18	61.8
10/12/2025	Tram1	19	61.2
10/12/2025	Tram1	20	60.6
10/12/2025	Tram1	21	60
10/12/2025	Tram1	22	59.6
10/12/2025	Tram1	23	59.3
10/12/2025	Tram1	24	59.1
10/13/2025	Tram1	1	58.6
10/13/2025	Tram1	2	58.3
10/13/2025	Tram1	3	58
10/13/2025	Tram1	4	57.8
10/13/2025	Tram1	5	58
10/13/2025	Tram1	6	58.4
10/13/2025	Tram1	7	59.2
10/13/2025	Tram1	8	60.6
10/13/2025	Tram1	9	62.3
10/13/2025	Tram1	10	64
10/13/2025	Tram1	11	65.7
10/13/2025	Tram1	12	66.7
10/13/2025	Tram1	13	66.8
10/13/2025	Tram1	14	66.1
10/13/2025	Tram1	15	65.1
10/13/2025	Tram1	16	63.9
10/13/2025	Tram1	17	62.7
10/13/2025	Tram1	18	61.7
10/13/2025	Tram1	19	61.1
10/13/2025	Tram1	20	60.5
10/13/2025	Tram1	21	59.9
10/13/2025	Tram1	22	59.5
10/13/2025	Tram1	23	59.2
10/13/2025	Tram1	24	59
10/14/2025	Tram1	1	58.5
10/14/2025	Tram1	2	58.2
10/14/2025	Tram1	3	57.9
10/14/2025	Tram1	4	57.7
10/14/2025	Tram1	5	57.9
10/14/2025	Tram1	6	58.3
10/14/2025	Tram1	7	59.1
10/14/2025	Tram1	8	60.5
10/14/2025	Tram1	9	62.2
10/14/2025	Tram1	10	63.9
10/14/2025	Tram1	11	65.6
10/14/2025	Tram1	12	66.6
10/14/2025	Tram1	13	66.7
10/14/2025	Tram1	14	66
10/14/2025	Tram1	15	65
10/14/2025	Tram1	16	63.8
10/14/2025	Tram1	17	62.6
10/14/2025	Tram1	18	61.6
10/14/2025	Tram1	19	61
10/14/2025	Tram1	20	60.4
10/14/2025	Tram1	21	59.8
10/14/2025	Tram1	22	59.4
10/14/2025	Tram1	23	59.1
10/14/2025	Tram1	24	58.9
10/15/2025	Tram1	1	58.4
10/15/2025	Tram1	2	58.1
10/15/2025	Tram1	3	57.8
10/15/2025	Tram1	4	57.6
10/15/2025	Tram1	5	57.8
10/15/2025	Tram1	6	58.2
10/15/2025	Tram1	7	59
10/15/2025	Tram1	8	60.4
10/15/2025	Tram1	9	62.1
10/15/2025	Tram1	10	63.8
10/15/2025	Tram1	11	65.5
10/15/2025	Tram1	12	66.5
10/15/2025	Tram1	13	66.6
10/15/2025	Tram1	14	65.9
10/15/2025	Tram1	15	64.9
10/15/2025	Tram1	16	63.7
10/15/2025	Tram1	17	62.5
10/15/2025	Tram1	18	61.5
10/15/2025	Tram1	19	60.9
10/15/2025	Tram1	20	60.3
10/15/2025	Tram1	21	59.7
10/15/2025	Tram1	22	59.3
10/15/2025	Tram1	23	59
10/15/2025	Tram1	24	58.8
10/16/2025	Tram1	1	58.2
10/16/2025	Tram1	2	57.9
10/16/2025	Tram1	3	57.6
10/16/2025	Tram1	4	57.4
10/16/2025	Tram1	5	57.6
10/16/2025	Tram1	6	58
10/16/2025	Tram1	7	58.8
10/16/2025	Tram1	8	60.2
10/16/2025	Tram1	9	61.9
10/16/2025	Tram1	10	63.6
10/16/2025	Tram1	11	65.3
10/16/2025	Tram1	12	66.3
10/16/2025	Tram1	13	66.4
10/16/2025	Tram1	14	65.7
10/16/2025	Tram1	15	64.7
10/16/2025	Tram1	16	63.5
10/16/2025	Tram1	17	62.3
10/16/2025	Tram1	18	61.3
10/16/2025	Tram1	19	60.7
10/16/2025	Tram1	20	60.1
10/16/2025	Tram1	21	59.5
10/16/2025	Tram1	22	59.1
10/16/2025	Tram1	23	58.8
10/16/2025	Tram1	24	58.6
10/17/2025	Tram1	1	58.1
10/17/2025	Tram1	2	57.8
10/17/2025	Tram1	3	57.5
10/17/2025	Tram1	4	57.3
10/17/2025	Tram1	5	57.5
10/17/2025	Tram1	6	57.9
10/17/2025	Tram1	7	58.7
10/17/2025	Tram1	8	60.1
10/17/2025	Tram1	9	61.8
10/17/2025	Tram1	10	63.5
10/17/2025	Tram1	11	65.2
10/17/2025	Tram1	12	66.2
10/17/2025	Tram1	13	66.3
10/17/2025	Tram1	14	65.6
10/17/2025	Tram1	15	64.6
10/17/2025	Tram1	16	63.4
10/17/2025	Tram1	17	62.2
10/17/2025	Tram1	18	61.2
10/17/2025	Tram1	19	60.6
10/17/2025	Tram1	20	60
10/17/2025	Tram1	21	59.4
10/17/2025	Tram1	22	59
10/17/2025	Tram1	23	58.7
10/17/2025	Tram1	24	58.5
10/18/2025	Tram1	1	58
10/18/2025	Tram1	2	57.7
10/18/2025	Tram1	3	57.4
10/18/2025	Tram1	4	57.2
10/18/2025	Tram1	5	57.4
10/18/2025	Tram1	6	57.8
10/18/2025	Tram1	7	58.6
10/18/2025	Tram1	8	60
10/18/2025	Tram1	9	61.7
10/18/2025	Tram1	10	63.4
10/18/2025	Tram1	11	65.1
10/18/2025	Tram1	12	66.1
10/18/2025	Tram1	13	66.2
10/18/2025	Tram1	14	65.5
10/18/2025	Tram1	15	64.5
10/18/2025	Tram1	16	63.3
10/18/2025	Tram1	17	62.1
10/18/2025	Tram1	18	61.1
10/18/2025	Tram1	19	60.5
10/18/2025	Tram1	20	59.9
10/18/2025	Tram1	21	59.3
10/18/2025	Tram1	22	58.9
10/18/2025	Tram1	23	58.6
10/18/2025	Tram1	24	58.4
10/19/2025	Tram1	1	57.9
10/19/2025	Tram1	2	57.6
10/19/2025	Tram1	3	57.3
10/19/2025	Tram1	4	57.1
10/19/2025	Tram1	5	57.3
10/19/2025	Tram1	6	57.7
10/19/2025	Tram1	7	58.5
10/19/2025	Tram1	8	59.9
10/19/2025	Tram1	9	61.6
10/19/2025	Tram1	10	63.3
10/19/2025	Tram1	11	65
10/19/2025	Tram1	12	66
10/19/2025	Tram1	13	66.1
10/19/2025	Tram1	14	65.4
10/19/2025	Tram1	15	64.4
10/19/2025	Tram1	16	63.2
10/19/2025	Tram1	17	62
10/19/2025	Tram1	18	61
10/19/2025	Tram1	19	60.4
10/19/2025	Tram1	20	59.8
10/19/2025	Tram1	21	59.2
10/19/2025	Tram1	22	58.8
10/19/2025	Tram1	23	58.5
10/19/2025	Tram1	24	58.3
10/20/2025	Tram1	1	57.8
10/20/2025	Tram1	2	57.5
10/20/2025	Tram1	3	57.2
10/20/2025	Tram1	4	57
10/20/2025	Tram1	5	57.2
10/20/2025	Tram1	6	57.6
10/20/2025	Tram1	7	58.4
10/20/2025	Tram1	8	59.8
10/20/2025	Tram1	9	61.5
10/20/2025	Tram1	10	63.2
10/20/2025	Tram1	11	64.9
10/20/2025	Tram1	12	65.9
10/20/2025	Tram1	13	66
10/20/2025	Tram1	14	65.3
10/20/2025	Tram1	15	64.3
10/20/2025	Tram1	16	63.1
10/20/2025	Tram1	17	61.9
10/20/2025	Tram1	18	60.9
10/20/2025	Tram1	19	60.3
10/20/2025	Tram1	20	59.7
10/20/2025	Tram1	21	59.1
10/20/2025	Tram1	22	58.7
10/20/2025	Tram1	23	58.4
10/20/2025	Tram1	24	58.2
10/21/2025	Tram1	1	57.7
10/21/2025	Tram1	2	57.4
10/21/2025	Tram1	3	57.1
10/21/2025	Tram1	4	56.9
10/21/2025	Tram1	5	57.1
10/21/2025	Tram1	6	57.5
10/21/2025	Tram1	7	58.3
10/21/2025	Tram1	8	59.7
10/21/2025	Tram1	9	61.4
10/21/2025	Tram1	10	63.1
10/21/2025	Tram1	11	64.8
10/21/2025	Tram1	12	65.8
10/21/2025	Tram1	13	65.9
10/21/2025	Tram1	14	65.2
10/21/2025	Tram1	15	64.2
10/21/2025	Tram1	16	63
10/21/2025	Tram1	17	61.8
10/21/2025	Tram1	18	60.8
10/21/2025	Tram1	19	60.2
10/21/2025	Tram1	20	59.6
10/21/2025	Tram1	21	59
10/21/2025	Tram1	22	58.6
10/21/2025	Tram1	23	58.3
10/21/2025	Tram1	24	58.1
10/22/2025	Tram1	1	57.6
10/22/2025	Tram1	2	57.3
10/22/2025	Tram1	3	57
10/22/2025	Tram1	4	56.8
10/22/2025	Tram1	5	57
10/22/2025	Tram1	6	57.4
10/22/2025	Tram1	7	58.2
10/22/2025	Tram1	8	59.6
10/22/2025	Tram1	9	61.3
10/22/2025	Tram1	10	63
10/22/2025	Tram1	11	64.7
10/22/2025	Tram1	12	65.7
10/22/2025	Tram1	13	65.8
10/22/2025	Tram1	14	65.1
10/22/2025	Tram1	15	64.1
10/22/2025	Tram1	16	62.9
10/22/2025	Tram1	17	61.7
10/22/2025	Tram1	18	60.7
10/22/2025	Tram1	19	60.1
10/22/2025	Tram1	20	59.5
10/22/2025	Tram1	21	58.9
10/22/2025	Tram1	22	58.5
10/22/2025	Tram1	23	58.2
10/22/2025	Tram1	24	58
10/23/2025	Tram1	1	57.5
10/23/2025	Tram1	2	57.2
10/23/2025	Tram1	3	56.9
10/23/2025	Tram1	4	56.7
10/23/2025	Tram1	5	56.9
10/23/2025	Tram1	6	57.3
10/23/2025	Tram1	7	58.1
10/23/2025	Tram1	8	59.5
10/23/2025	Tram1	9	61.2
10/23/2025	Tram1	10	62.9
10/23/2025	Tram1	11	64.6
10/23/2025	Tram1	12	65.6
10/23/2025	Tram1	13	65.7
10/23/2025	Tram1	14	65
10/23/2025	Tram1	15	64
10/23/2025	Tram1	16	62.8
10/23/2025	Tram1	17	61.6
10/23/2025	Tram1	18	60.6
10/23/2025	Tram1	19	60
10/23/2025	Tram1	20	59.4
10/23/2025	Tram1	21	58.8
10/23/2025	Tram1	22	58.4
10/23/2025	Tram1	23	58.1
10/23/2025	Tram1	24	57.9
10/24/2025	Tram1	1	57.4
10/24/2025	Tram1	2	57.1
10/24/2025	Tram1	3	56.8
10/24/2025	Tram1	4	56.6
10/24/2025	Tram1	5	56.8
10/24/2025	Tram1	6	57.2
10/24/2025	Tram1	7	58
10/24/2025	Tram1	8	59.4
10/24/2025	Tram1	9	61.1
10/24/2025	Tram1	10	62.8
10/24/2025	Tram1	11	64.5
10/24/2025	Tram1	12	65.5
10/24/2025	Tram1	13	65.6
10/24/2025	Tram1	14	64.9
10/24/2025	Tram1	15	63.9
10/24/2025	Tram1	16	62.7
10/24/2025	Tram1	17	61.5
10/24/2025	Tram1	18	60.5
10/24/2025	Tram1	19	59.9
10/24/2025	Tram1	20	59.3
10/24/2025	Tram1	21	58.7
10/24/2025	Tram1	22	58.3
10/24/2025	Tram1	23	58
10/24/2025	Tram1	24	57.8
10/25/2025	Tram1	1	57.3
10/25/2025	Tram1	2	57
10/25/2025	Tram1	3	56.7
10/25/2025	Tram1	4	56.5
10/25/2025	Tram1	5	56.7
10/25/2025	Tram1	6	57.1
10/25/2025	Tram1	7	57.9
10/25/2025	Tram1	8	59.3
10/25/2025	Tram1	9	61
10/25/2025	Tram1	10	62.7
10/25/2025	Tram1	11	64.4
10/25/2025	Tram1	12	65.4
10/25/2025	Tram1	13	65.5
10/25/2025	Tram1	14	64.8
10/25/2025	Tram1	15	63.8
10/25/2025	Tram1	16	62.6
10/25/2025	Tram1	17	61.4
10/25/2025	Tram1	18	60.4
10/25/2025	Tram1	19	59.8
10/25/2025	Tram1	20	59.2
10/25/2025	Tram1	21	58.6
10/25/2025	Tram1	22	58.2
10/25/2025	Tram1	23	57.9
10/25/2025	Tram1	24	57.7
10/26/2025	Tram1	1	57.2
10/26/2025	Tram1	2	56.9
10/26/2025	Tram1	3	56.6
10/26/2025	Tram1	4	56.4
10/26/2025	Tram1	5	56.6
10/26/2025	Tram1	6	57
10/26/2025	Tram1	7	57.8
10/26/2025	Tram1	8	59.2
10/26/2025	Tram1	9	60.9
10/26/2025	Tram1	10	62.6
10/26/2025	Tram1	11	64.3
10/26/2025	Tram1	12	65.3
10/26/2025	Tram1	13	65.4
10/26/2025	Tram1	14	64.7
10/26/2025	Tram1	15	63.7
10/26/2025	Tram1	16	62.5
10/26/2025	Tram1	17	61.3
10/26/2025	Tram1	18	60.3
10/26/2025	Tram1	19	59.7
10/26/2025	Tram1	20	59.1
10/26/2025	Tram1	21	58.5
10/26/2025	Tram1	22	58.1
10/26/2025	Tram1	23	57.8
10/26/2025	Tram1	24	57.6
10/27/2025	Tram1	1	57.1
10/27/2025	Tram1	2	56.8
10/27/2025	Tram1	3	56.5
10/27/2025	Tram1	4	56.3
10/27/2025	Tram1	5	56.5
10/27/2025	Tram1	6	56.9
10/27/2025	Tram1	7	57.7
10/27/2025	Tram1	8	59.1
10/27/2025	Tram1	9	60.8
10/27/2025	Tram1	10	62.5
10/27/2025	Tram1	11	64.2
10/27/2025	Tram1	12	65.2
10/27/2025	Tram1	13	65.3
10/27/2025	Tram1	14	64.6
10/27/2025	Tram1	15	63.6
10/27/2025	Tram1	16	62.4
10/27/2025	Tram1	17	61.2
10/27/2025	Tram1	18	60.2
10/27/2025	Tram1	19	59.6
10/27/2025	Tram1	20	59
10/27/2025	Tram1	21	58.4
10/27/2025	Tram1	22	58
10/27/2025	Tram1	23	57.7
10/27/2025	Tram1	24	57.5
10/28/2025	Tram1	1	57
10/28/2025	Tram1	2	56.7
10/28/2025	Tram1	3	56.4
10/28/2025	Tram1	4	56.2
10/28/2025	Tram1	5	56.4
10/28/2025	Tram1	6	56.8
10/28/2025	Tram1	7	57.6
10/28/2025	Tram1	8	59
10/28/2025	Tram1	9	60.7
10/28/2025	Tram1	10	62.4
10/28/2025	Tram1	11	64.1
10/28/2025	Tram1	12	65.1
10/28/2025	Tram1	13	65.2
10/28/2025	Tram1	14	64.5
10/28/2025	Tram1	15	63.5
10/28/2025	Tram1	16	62.3
10/28/2025	Tram1	17	61.1
10/28/2025	Tram1	18	60.1
10/28/2025	Tram1	19	59.5
10/28/2025	Tram1	20	58.9
10/28/2025	Tram1	21	58.3
10/28/2025	Tram1	22	57.9
10/28/2025	Tram1	23	57.6
10/28/2025	Tram1	24	57.4
10/29/2025	Tram1	1	56.9
10/29/2025	Tram1	2	56.6
10/29/2025	Tram1	3	56.3
10/29/2025	Tram1	4	56.1
10/29/2025	Tram1	5	56.3
10/29/2025	Tram1	6	56.7
10/29/2025	Tram1	7	57.5
10/29/2025	Tram1	8	58.9
10/29/2025	Tram1	9	60.6
10/29/2025	Tram1	10	62.3
10/29/2025	Tram1	11	64
10/29/2025	Tram1	12	65
10/29/2025	Tram1	13	65.1
10/29/2025	Tram1	14	64.4
10/29/2025	Tram1	15	63.4
10/29/2025	Tram1	16	62.2
10/29/2025	Tram1	17	61
10/29/2025	Tram1	18	60
10/29/2025	Tram1	19	59.4
10/29/2025	Tram1	20	58.8
10/29/2025	Tram1	21	58.2
10/29/2025	Tram1	22	57.8
10/29/2025	Tram1	23	57.5
10/29/2025	Tram1	24	57.3
10/30/2025	Tram1	1	56.8
10/30/2025	Tram1	2	56.5
10/30/2025	Tram1	3	56.2
10/30/2025	Tram1	4	56
10/30/2025	Tram1	5	56.2
10/30/2025	Tram1	6	56.6
10/30/2025	Tram1	7	57.4
10/30/2025	Tram1	8	58.8
10/30/2025	Tram1	9	60.5
10/30/2025	Tram1	10	62.2
10/30/2025	Tram1	11	63.9
10/30/2025	Tram1	12	64.9
10/30/2025	Tram1	13	65
10/30/2025	Tram1	14	64.3
10/30/2025	Tram1	15	63.3
10/30/2025	Tram1	16	62.1
10/30/2025	Tram1	17	60.9
10/30/2025	Tram1	18	59.9
10/30/2025	Tram1	19	59.3
10/30/2025	Tram1	20	58.7
10/30/2025	Tram1	21	58.1
10/30/2025	Tram1	22	57.7
10/30/2025	Tram1	23	57.4
10/30/2025	Tram1	24	57.2
10/31/2025	Tram1	1	57.1
10/31/2025	Tram1	2	56.8
10/31/2025	Tram1	3	56.5
10/31/2025	Tram1	4	56.3
10/31/2025	Tram1	5	56.5
10/31/2025	Tram1	6	56.9
10/31/2025	Tram1	7	57.7
10/31/2025	Tram1	8	59.1
10/31/2025	Tram1	9	60.8
10/31/2025	Tram1	10	62.5
10/31/2025	Tram1	11	64.2
10/31/2025	Tram1	12	65.2
10/31/2025	Tram1	13	65.3
10/31/2025	Tram1	14	64.6
10/31/2025	Tram1	15	63.6
10/31/2025	Tram1	16	62.4
10/31/2025	Tram1	17	61.2
10/31/2025	Tram1	18	60.2
10/31/2025	Tram1	19	59.6
10/31/2025	Tram1	20	59
10/31/2025	Tram1	21	58.4
10/31/2025	Tram1	22	58
10/31/2025	Tram1	23	57.7
10/31/2025	Tram1	24	57.5
10/1/2025	Tram2	1	58.1
10/1/2025	Tram2	2	57.7
10/1/2025	Tram2	3	57.2
10/1/2025	Tram2	4	57
10/1/2025	Tram2	5	57.2
10/1/2025	Tram2	6	57.8
10/1/2025	Tram2	7	58.8
10/1/2025	Tram2	8	60.1
10/1/2025	Tram2	9	61.8
10/1/2025	Tram2	10	63.6
10/1/2025	Tram2	11	65.2
10/1/2025	Tram2	12	66.5
10/1/2025	Tram2	13	67.3
10/1/2025	Tram2	14	66.6
10/1/2025	Tram2	15	65.4
10/1/2025	Tram2	16	64
10/1/2025	Tram2	17	62.6
10/1/2025	Tram2	18	61.3
10/1/2025	Tram2	19	60.6
10/1/2025	Tram2	20	60
10/1/2025	Tram2	21	59.5
10/1/2025	Tram2	22	59.1
10/1/2025	Tram2	23	58.7
10/1/2025	Tram2	24	58.4
10/2/2025	Tram2	1	57.4
10/2/2025	Tram2	2	57
10/2/2025	Tram2	3	57.1
10/2/2025	Tram2	4	57.3
10/2/2025	Tram2	5	57.7
10/2/2025	Tram2	6	58.4
10/2/2025	Tram2	7	59.4
10/2/2025	Tram2	8	60.7
10/2/2025	Tram2	9	62.4
10/2/2025	Tram2	10	64
10/2/2025	Tram2	11	65.6
10/2/2025	Tram2	12	66.7
10/2/2025	Tram2	13	67.5
10/2/2025	Tram2	14	67.2
10/2/2025	Tram2	15	66.1
10/2/2025	Tram2	16	64.8
10/2/2025	Tram2	17	63.4
10/2/2025	Tram2	18	62
10/2/2025	Tram2	19	61.4
